Order ID,Order Date,Region,State,City,Customer Segment,Customer Name,Product Category,Sub Category,Product Name,Quantity,Unit Price,Discount,Sales,Cost,Profit,Salesperson,Payment Method
ORD-2025554,2024-07-14,East,Massachusetts,Boston,Consumer,Drew Bennett,Office Supplies,Paper,Silverleaf A4 Ream (500),1,8.36,0,8.36,6.19,2.17,Elena Garcia,Debit Card
ORD-2025555,2024-01-28,West,California,Los Angeles,Consumer,Drew Quintero,Office Supplies,Paper,Silverleaf A4 Ream (500),2,7.59,0.2,12.14,8.46,3.68,Marcus Chen,Apple Pay
ORD-2025556,2023-04-01,South,Georgia,Atlanta,Small Business,Taylor Garrison,Office Supplies,Writing,Meridian Fineliners (6-pack),5,22.43,0.15,95.33,73.31,22.02,Liam O'Connor,Credit Card
ORD-2025557,2024-04-03,West,Washington,Seattle,Home Office,Drew Lockhart,Technology,Phones,Nimbus Pro Phone,5,1121.92,0,5609.6,3214.04,2395.56,Chloe Dubois,Wire Transfer
ORD-2025558,2024-05-26,South,Louisiana,New Orleans,Small Business,Quinn Bennett,Apparel,Uniforms,HighVis Softshell,2,94.38,0,188.76,115.45,73.31,Marcus Chen,Wire Transfer
ORD-2025559,2023-02-09,East,New York,New York,Small Business,Jamie Fitzgerald,Apparel,Footwear,Portside Slip-On,7,78.57,0.2,439.99,318.74,121.25,Priya Patel,Apple Pay
ORD-2025560,2023-07-30,West,Washington,Seattle,Home Office,Morgan Lockhart,Furniture,Tables,Atlas Standing Desk,5,655.93,0,3279.65,2136.03,1143.62,Sofia Rossi,Apple Pay
ORD-2025561,2023-06-02,West,Washington,Seattle,Corporate,Emerson Underwood,Office Supplies,Storage,StackWell Storage Bin,1,23.15,0.2,18.52,14.26,4.26,Sofia Rossi,Debit Card
ORD-2025562,2024-10-05,Central,Missouri,Kansas City,Consumer,Quinn Ortega,Furniture,Storage,Ember Filing Unit,5,169.01,0.05,802.8,547.77,255.03,Sofia Rossi,Apple Pay
ORD-2025563,2024-09-12,Central,Missouri,Kansas City,Home Office,Quinn Mercer,Office Supplies,Writing,Onyx Gel Pens (12-pack),2,15.27,0.1,27.49,19.69,7.8,Priya Patel,Apple Pay
ORD-2025564,2023-09-03,West,Oregon,Portland,Small Business,Sam Ibarra,Apparel,Uniforms,FieldOps Polo (M),1,34.21,0.1,30.79,23.83,6.96,Liam O'Connor,Credit Card
ORD-2025565,2024-02-04,East,New York,New York,Consumer,Quinn Holloway,Apparel,Footwear,Trailmate Work Boots,3,123.37,0,370.11,211.38,158.73,Liam O'Connor,Apple Pay
ORD-2025566,2023-12-18,East,Florida,Miami,Corporate,Riley Mercer,Apparel,Uniforms,HighVis Softshell,6,90.6,0,543.6,409.87,133.73,Jonas Weber,Credit Card
ORD-2025567,2023-10-18,Central,Texas,Austin,Home Office,Rowan Lockhart,Office Supplies,Paper,HeavyStock Cardstock Pack,4,14.99,0,59.96,34.05,25.91,Liam O'Connor,Purchase Order
ORD-2025568,2023-09-29,Central,Texas,Austin,Small Business,Cameron Nash,Office Supplies,Binders,"VaultBind 2"" Binder",7,12.34,0.1,77.74,45.97,31.77,Sofia Rossi,Purchase Order
ORD-2025569,2023-04-23,Central,Illinois,Chicago,Corporate,Cameron Garrison,Technology,Phones,Aurora Lite 5G,2,562.98,0.1,1013.36,711.32,302.04,Maya Sharma,Purchase Order
ORD-2025570,2024-05-28,South,Tennessee,Nashville,Home Office,Hayden Emerson,Apparel,Uniforms,FieldOps Polo (L),5,32.98,0.2,131.92,83.92,48.0,Noah Kim,Debit Card
ORD-2025571,2023-01-03,West,Oregon,Portland,Home Office,Elliot Thorne,Technology,Accessories,SonicPods Wireless Buds,6,135.65,0.05,773.21,577.61,195.6,Priya Patel,Apple Pay
ORD-2025572,2023-08-29,West,Washington,Seattle,Small Business,Skyler Delgado,Furniture,Tables,Atlas Standing Desk,2,677.31,0,1354.62,753.05,601.57,Priya Patel,PayPal
ORD-2025573,2024-02-19,Central,Texas,Dallas,Small Business,Sasha Bennett,Apparel,Uniforms,FieldOps Polo (L),3,35.85,0,107.55,81.93,25.62,Elena Garcia,Wire Transfer
ORD-2025574,2024-08-27,South,Georgia,Atlanta,Consumer,Morgan Delgado,Apparel,Footwear,Trailmate Work Boots,3,134.8,0.1,363.96,251.0,112.96,Yuki Tanaka,Wire Transfer
ORD-2025575,2024-09-04,West,Oregon,Portland,Home Office,Casey Lockhart,Technology,Accessories,BraidedCharge USB-C Cable,4,18.08,0,72.32,41.48,30.84,Ava Nguyen,Debit Card
ORD-2025576,2023-07-15,West,Oregon,Portland,Consumer,Emerson Sinclair,Technology,Accessories,BraidedCharge USB-C Cable,1,18.36,0.2,14.69,8.64,6.05,Elena Garcia,Purchase Order
ORD-2025577,2023-08-21,East,New York,New York,Corporate,Jamie Pemberton,Technology,Computers,Vector 16 Studio,4,2283.18,0.1,8219.45,4787.27,3432.18,Maya Sharma,Wire Transfer
ORD-2025578,2024-01-25,South,North Carolina,Charlotte,Corporate,Drew Fitzgerald,Technology,Phones,Nimbus Pro Phone,2,1043.44,0,2086.88,1281.35,805.53,Liam O'Connor,Wire Transfer
ORD-2025579,2023-01-15,South,Tennessee,Nashville,Small Business,Casey Rowland,Furniture,Chairs,Loft Lounge Chair,5,568.74,0.1,2559.33,1748.35,810.98,Chloe Dubois,PayPal
ORD-2025580,2024-09-05,Central,Missouri,Kansas City,Home Office,Emerson Rowland,Apparel,Footwear,Trailmate Work Boots,1,137.43,0.2,109.94,78.23,31.71,Priya Patel,Purchase Order
ORD-2025581,2023-08-24,West,Washington,Seattle,Home Office,Sasha Bennett,Apparel,Footwear,Portside Slip-On,1,75.1,0.05,71.34,45.64,25.7,Jonas Weber,PayPal
ORD-2025582,2024-10-02,West,California,Los Angeles,Home Office,Drew Ibarra,Furniture,Storage,Ember Filing Unit,1,186.55,0,186.55,116.18,70.37,Maya Sharma,Credit Card
ORD-2025583,2023-08-31,Central,Missouri,Kansas City,Consumer,Alex Underwood,Furniture,Storage,Ember Filing Unit,3,183.77,0.15,468.61,303.6,165.01,Elena Garcia,Debit Card
ORD-2025584,2024-01-01,Central,Missouri,Kansas City,Small Business,Taylor Rowland,Technology,Accessories,SonicPods Wireless Buds,1,136.53,0,136.53,77.83,58.7,Liam O'Connor,Debit Card
ORD-2025585,2024-02-03,East,Massachusetts,Boston,Small Business,Cameron Carter,Office Supplies,Writing,Onyx Gel Pens (12-pack),1,14.37,0.1,12.93,8.14,4.79,Yuki Tanaka,PayPal
ORD-2025586,2024-09-13,East,Pennsylvania,Philadelphia,Small Business,Elliot Pemberton,Office Supplies,Binders,SlimEdge Ring Binder,2,5.77,0.1,10.39,7.25,3.14,Chloe Dubois,Purchase Order
ORD-2025587,2023-12-05,West,Oregon,Portland,Small Business,Morgan Lockhart,Office Supplies,Writing,Meridian Fineliners (6-pack),5,23.33,0.1,104.98,75.3,29.68,Marcus Chen,Debit Card
ORD-2025588,2023-06-24,Central,Texas,Austin,Small Business,Casey Quintero,Apparel,Uniforms,FieldOps Polo (M),1,35.1,0.1,31.59,22.99,8.6,Maya Sharma,Apple Pay
ORD-2025589,2023-06-29,Central,Missouri,Kansas City,Home Office,Sam Rowland,Furniture,Chairs,Loft Lounge Chair,1,636.31,0,636.31,370.78,265.53,Noah Kim,PayPal
ORD-2025590,2023-02-08,South,Georgia,Atlanta,Consumer,Cameron Fitzgerald,Office Supplies,Paper,HeavyStock Cardstock Pack,4,14.28,0,57.12,43.78,13.34,Elena Garcia,Purchase Order
ORD-2025591,2023-11-24,South,North Carolina,Charlotte,Corporate,Emerson Klein,Office Supplies,Paper,Silverleaf A4 Ream (500),1,8.06,0.05,7.66,4.8,2.86,Elena Garcia,Credit Card
ORD-2025592,2023-11-16,East,Florida,Miami,Corporate,Sam Holloway,Technology,Accessories,BraidedCharge USB-C Cable,1,19.22,0,19.22,10.67,8.55,Liam O'Connor,Wire Transfer
ORD-2025593,2023-03-20,West,Oregon,Portland,Small Business,Skyler Carter,Furniture,Tables,Northwood Oak Desk,1,521.41,0.05,495.34,347.52,147.82,Liam O'Connor,Credit Card
ORD-2025594,2024-12-29,West,Oregon,Portland,Consumer,Avery Klein,Apparel,Uniforms,FieldOps Polo (M),2,32.92,0.05,62.55,35.28,27.27,Liam O'Connor,Credit Card
ORD-2025595,2024-06-25,Central,Texas,Dallas,Small Business,Elliot Sinclair,Apparel,Uniforms,HighVis Softshell,3,91.2,0.05,259.92,148.17,111.75,Yuki Tanaka,Credit Card
ORD-2025596,2023-06-12,West,California,Los Angeles,Corporate,Rowan Ibarra,Apparel,Footwear,Portside Slip-On,3,74.73,0.2,179.35,130.95,48.4,Elena Garcia,PayPal
ORD-2025597,2024-04-12,South,North Carolina,Charlotte,Home Office,Drew Holloway,Office Supplies,Writing,Meridian Fineliners (6-pack),2,21.45,0,42.9,29.65,13.25,Noah Kim,Apple Pay
ORD-2025598,2023-04-24,West,California,Los Angeles,Corporate,Jamie Sinclair,Apparel,Uniforms,HighVis Softshell,2,87.59,0.05,166.42,100.53,65.89,Maya Sharma,Apple Pay
ORD-2025599,2023-05-19,East,Massachusetts,Boston,Corporate,Alex Pemberton,Technology,Phones,Aurora Lite 5G,1,539.99,0.1,485.99,304.89,181.1,Ava Nguyen,Debit Card
ORD-2025600,2024-01-21,Central,Illinois,Chicago,Small Business,Reese Emerson,Furniture,Tables,Northwood Oak Desk,1,486.05,0.1,437.44,312.76,124.68,Chloe Dubois,PayPal
ORD-2025601,2023-11-10,South,Louisiana,New Orleans,Corporate,Hayden Pemberton,Technology,Accessories,SonicPods Wireless Buds,1,139.12,0,139.12,91.02,48.1,Sofia Rossi,Credit Card
ORD-2025602,2023-06-28,Central,Illinois,Chicago,Small Business,Avery Rowland,Office Supplies,Storage,StackWell Storage Bin,2,23.72,0,47.44,27.81,19.63,Maya Sharma,Debit Card
ORD-2025603,2024-04-09,South,Georgia,Atlanta,Corporate,Hayden Klein,Office Supplies,Binders,SlimEdge Ring Binder,1,6.15,0,6.15,4.22,1.93,Maya Sharma,PayPal
ORD-2025604,2023-03-26,South,North Carolina,Charlotte,Consumer,Sasha Jansen,Office Supplies,Writing,Meridian Fineliners (6-pack),2,22.7,0.1,40.86,31.86,9.0,Noah Kim,Debit Card
ORD-2025605,2023-09-01,West,California,Los Angeles,Home Office,Avery Lockhart,Technology,Accessories,BraidedCharge USB-C Cable,2,20.19,0.15,34.32,22.79,11.53,Liam O'Connor,Wire Transfer
ORD-2025606,2023-01-10,West,Oregon,Portland,Small Business,Jamie Underwood,Office Supplies,Paper,Silverleaf A4 Ream (500),4,8.52,0.1,30.67,19.52,11.15,Diego Alvarez,Debit Card
ORD-2025607,2024-03-09,South,Tennessee,Nashville,Home Office,Rowan Quintero,Technology,Computers,Vector 14 Laptop,5,1326.28,0.1,5968.26,4196.8,1771.46,Chloe Dubois,Credit Card
ORD-2025608,2024-10-12,South,Tennessee,Nashville,Home Office,Cameron Bennett,Apparel,Uniforms,HighVis Softshell,1,86.75,0.15,73.74,42.21,31.53,Chloe Dubois,Wire Transfer
ORD-2025609,2024-08-24,East,New York,New York,Small Business,Riley Fitzgerald,Office Supplies,Writing,Meridian Fineliners (6-pack),2,21.74,0,43.48,31.09,12.39,Yuki Tanaka,Wire Transfer
ORD-2025610,2024-05-16,Central,Illinois,Chicago,Home Office,Rowan Emerson,Technology,Accessories,SonicPods Wireless Buds,4,130.67,0,522.68,329.25,193.43,Chloe Dubois,PayPal
ORD-2025611,2024-01-09,South,Louisiana,New Orleans,Consumer,Sasha Bennett,Apparel,Footwear,Portside Slip-On,5,73.92,0.05,351.12,224.45,126.67,Noah Kim,Purchase Order
ORD-2025612,2024-01-15,Central,Illinois,Chicago,Small Business,Riley Garrison,Technology,Phones,Aurora X12 Smartphone,2,871.12,0.1,1568.02,1012.2,555.82,Priya Patel,PayPal
ORD-2025613,2024-01-16,West,California,San Francisco,Home Office,Rowan Klein,Apparel,Footwear,Trailmate Work Boots,2,123.88,0.15,210.6,159.6,51.0,Yuki Tanaka,Apple Pay
ORD-2025614,2024-02-02,South,North Carolina,Charlotte,Small Business,Casey Quintero,Apparel,Uniforms,FieldOps Polo (M),2,34.68,0.05,65.89,37.13,28.76,Diego Alvarez,Credit Card
ORD-2025615,2023-09-24,East,Florida,Miami,Corporate,Morgan Quintero,Furniture,Tables,Compass Meeting Table,2,861.82,0,1723.64,1321.16,402.48,Liam O'Connor,Wire Transfer
ORD-2025616,2024-08-23,West,California,Los Angeles,Small Business,Skyler Ortega,Apparel,Uniforms,FieldOps Polo (M),1,35.54,0,35.54,24.21,11.33,Sofia Rossi,Wire Transfer
ORD-2025617,2024-11-29,West,Washington,Seattle,Home Office,Sasha Quintero,Furniture,Tables,Northwood Oak Desk,2,472.85,0.15,803.85,476.98,326.87,Sofia Rossi,Apple Pay
ORD-2025618,2023-12-28,South,Louisiana,New Orleans,Home Office,Alex Klein,Apparel,Footwear,Trailmate Work Boots,3,135.1,0.1,364.77,267.77,97.0,Ava Nguyen,Apple Pay
ORD-2025619,2023-02-06,East,Massachusetts,Boston,Small Business,Quinn Holloway,Furniture,Chairs,Halden Ergo Chair,3,353.65,0.2,848.76,526.28,322.48,Chloe Dubois,PayPal
ORD-2025620,2023-05-11,East,Pennsylvania,Philadelphia,Small Business,Sam Sinclair,Technology,Phones,Nimbus Pro Phone,1,1112.28,0,1112.28,615.05,497.23,Ava Nguyen,Apple Pay
ORD-2025621,2024-03-15,Central,Missouri,Kansas City,Corporate,Jordan Garrison,Technology,Computers,Vector 16 Studio,4,2271.67,0,9086.68,6481.89,2604.79,Yuki Tanaka,Credit Card
ORD-2025622,2024-04-22,South,Georgia,Atlanta,Corporate,Emerson Klein,Apparel,Footwear,Portside Slip-On,6,73.63,0.15,375.51,262.75,112.76,Jonas Weber,Debit Card
ORD-2025623,2024-06-03,West,California,San Francisco,Corporate,Casey Underwood,Apparel,Footwear,Portside Slip-On,2,79.68,0.2,127.49,88.04,39.45,Liam O'Connor,Credit Card
ORD-2025624,2023-08-19,South,North Carolina,Charlotte,Corporate,Reese Fitzgerald,Office Supplies,Binders,"VaultBind 2"" Binder",4,12.39,0,49.56,35.36,14.2,Chloe Dubois,Wire Transfer
ORD-2025625,2024-12-06,Central,Missouri,Kansas City,Small Business,Quinn Rowland,Technology,Computers,Meridian Mini Desktop,1,843.72,0.05,801.53,450.89,350.64,Jonas Weber,Purchase Order
ORD-2025626,2023-03-05,South,Georgia,Atlanta,Corporate,Emerson Delgado,Apparel,Footwear,Trailmate Work Boots,6,126.39,0.1,682.51,500.25,182.26,Yuki Tanaka,PayPal
ORD-2025627,2023-06-13,East,Massachusetts,Boston,Consumer,Sam Nash,Technology,Accessories,BraidedCharge USB-C Cable,2,19.18,0.1,34.52,23.55,10.97,Chloe Dubois,Credit Card
ORD-2025628,2024-02-23,Central,Missouri,Kansas City,Small Business,Hayden Lockhart,Office Supplies,Binders,"VaultBind 2"" Binder",5,12.89,0.15,54.78,31.5,23.28,Diego Alvarez,PayPal
ORD-2025629,2024-12-26,West,California,San Francisco,Home Office,Sasha Nash,Office Supplies,Writing,Onyx Gel Pens (12-pack),1,14.64,0.1,13.18,8.64,4.54,Marcus Chen,Apple Pay
ORD-2025630,2023-09-01,South,North Carolina,Charlotte,Home Office,Emerson Mercer,Technology,Computers,Vector 14 Laptop,1,1453.54,0,1453.54,1032.61,420.93,Chloe Dubois,Wire Transfer
ORD-2025631,2024-03-30,East,Massachusetts,Boston,Corporate,Rowan Bennett,Office Supplies,Binders,SlimEdge Ring Binder,4,6.13,0.1,22.07,12.58,9.49,Elena Garcia,Wire Transfer
ORD-2025632,2023-04-19,Central,Texas,Dallas,Small Business,Rowan Fitzgerald,Technology,Computers,Meridian Mini Desktop,1,806.18,0,806.18,627.94,178.24,Ava Nguyen,Apple Pay
ORD-2025633,2023-05-24,West,California,San Francisco,Corporate,Sasha Ibarra,Technology,Phones,Aurora X12 Smartphone,7,922.82,0.15,5490.78,4096.44,1394.34,Jonas Weber,Debit Card
ORD-2025634,2023-01-18,East,Florida,Miami,Corporate,Elliot Bennett,Office Supplies,Writing,Onyx Gel Pens (12-pack),3,16.17,0.15,41.23,26.11,15.12,Jonas Weber,Apple Pay
ORD-2025635,2023-04-14,West,Washington,Seattle,Small Business,Reese Jansen,Office Supplies,Storage,ClearFile Document Tote,5,32.72,0.2,130.88,86.38,44.5,Elena Garcia,Wire Transfer
ORD-2025636,2023-07-26,East,New York,New York,Small Business,Parker Quintero,Office Supplies,Paper,HeavyStock Cardstock Pack,1,13.69,0.15,11.64,8.8,2.84,Chloe Dubois,Debit Card
ORD-2025637,2024-11-07,West,Washington,Seattle,Small Business,Sasha Fitzgerald,Technology,Phones,Aurora X12 Smartphone,1,862.25,0,862.25,558.01,304.24,Noah Kim,PayPal
ORD-2025638,2024-05-22,West,California,Los Angeles,Home Office,Reese Underwood,Technology,Accessories,BraidedCharge USB-C Cable,8,20.12,0.1,144.86,92.54,52.32,Jonas Weber,Apple Pay
ORD-2025639,2023-01-14,West,California,Los Angeles,Consumer,Sam Klein,Technology,Phones,Aurora Lite 5G,3,540.67,0.15,1378.71,898.14,480.57,Chloe Dubois,Wire Transfer
ORD-2025640,2023-10-17,East,Florida,Miami,Corporate,Skyler Lockhart,Technology,Computers,Meridian Mini Desktop,5,781.97,0.05,3714.36,2134.58,1579.78,Maya Sharma,Wire Transfer
ORD-2025641,2024-05-24,West,California,San Francisco,Corporate,Casey Mercer,Technology,Phones,Aurora X12 Smartphone,2,928.16,0.1,1670.69,1170.47,500.22,Diego Alvarez,Credit Card
ORD-2025642,2023-04-17,West,California,Los Angeles,Corporate,Cameron Delgado,Office Supplies,Writing,Onyx Gel Pens (12-pack),4,15.31,0,61.24,43.0,18.24,Priya Patel,PayPal
ORD-2025643,2024-08-01,South,Georgia,Atlanta,Corporate,Sasha Carter,Furniture,Chairs,Loft Lounge Chair,1,598.18,0.2,478.54,306.03,172.51,Diego Alvarez,Wire Transfer
ORD-2025644,2023-06-19,Central,Illinois,Chicago,Corporate,Parker Pemberton,Office Supplies,Paper,Silverleaf A4 Ream (500),2,8.15,0.2,13.04,8.82,4.22,Liam O'Connor,PayPal
ORD-2025645,2024-11-16,East,New York,New York,Consumer,Casey Nash,Furniture,Tables,Northwood Oak Desk,5,505.15,0.2,2020.6,1439.27,581.33,Elena Garcia,Debit Card
ORD-2025646,2024-06-06,East,New York,New York,Small Business,Sam Emerson,Technology,Accessories,SonicPods Wireless Buds,6,131.36,0.1,709.34,409.26,300.08,Marcus Chen,Wire Transfer
ORD-2025647,2024-06-05,South,Georgia,Atlanta,Home Office,Sam Carter,Apparel,Footwear,Portside Slip-On,4,75.7,0,302.8,219.7,83.1,Priya Patel,Purchase Order
ORD-2025648,2024-03-30,Central,Missouri,Kansas City,Home Office,Alex Holloway,Technology,Accessories,HyperDock 8-in-1 Hub,1,81.16,0,81.16,49.08,32.08,Elena Garcia,Credit Card
ORD-2025649,2024-01-23,South,Louisiana,New Orleans,Small Business,Reese Pemberton,Technology,Computers,Meridian Mini Desktop,4,803.87,0,3215.48,2048.07,1167.41,Marcus Chen,Debit Card
ORD-2025650,2024-02-19,Central,Missouri,Kansas City,Small Business,Rowan Mercer,Office Supplies,Writing,Onyx Gel Pens (12-pack),6,15.56,0.1,84.02,52.32,31.7,Priya Patel,PayPal
ORD-2025651,2024-03-30,Central,Texas,Austin,Corporate,Skyler Mercer,Office Supplies,Binders,SlimEdge Ring Binder,1,6.12,0,6.12,4.36,1.76,Marcus Chen,Credit Card
ORD-2025652,2023-04-25,Central,Missouri,Kansas City,Small Business,Sasha Klein,Furniture,Chairs,Loft Lounge Chair,1,635.57,0,635.57,396.31,239.26,Chloe Dubois,Wire Transfer
ORD-2025653,2024-05-21,West,Washington,Seattle,Consumer,Sam Jansen,Apparel,Uniforms,HighVis Softshell,1,86.27,0,86.27,64.5,21.77,Elena Garcia,PayPal
ORD-2025654,2024-12-20,West,California,San Francisco,Small Business,Avery Nash,Office Supplies,Storage,StackWell Storage Bin,2,23.4,0.1,42.12,30.4,11.72,Sofia Rossi,Apple Pay
ORD-2025655,2023-09-04,East,Massachusetts,Boston,Corporate,Reese Quintero,Office Supplies,Writing,Onyx Gel Pens (12-pack),2,14.21,0,28.42,17.7,10.72,Yuki Tanaka,Apple Pay
ORD-2025656,2023-05-17,South,Tennessee,Nashville,Consumer,Quinn Emerson,Furniture,Chairs,Kestrel Task Chair,5,236.38,0,1181.9,776.17,405.73,Diego Alvarez,Purchase Order
ORD-2025657,2024-11-18,South,Tennessee,Nashville,Small Business,Alex Holloway,Apparel,Footwear,Portside Slip-On,1,79.43,0.05,75.46,52.48,22.98,Diego Alvarez,Purchase Order
ORD-2025658,2023-12-19,Central,Missouri,Kansas City,Small Business,Emerson Fitzgerald,Furniture,Tables,Compass Meeting Table,5,857.14,0.05,4071.41,3098.92,972.49,Priya Patel,Apple Pay
ORD-2025659,2024-08-08,Central,Illinois,Chicago,Corporate,Sam Thorne,Furniture,Chairs,Loft Lounge Chair,3,641.81,0.15,1636.62,969.94,666.68,Liam O'Connor,Apple Pay
ORD-2025660,2023-04-08,Central,Texas,Austin,Home Office,Skyler Ibarra,Office Supplies,Writing,Onyx Gel Pens (12-pack),3,15.87,0,47.61,29.67,17.94,Marcus Chen,PayPal
ORD-2025661,2023-01-04,West,California,San Francisco,Home Office,Reese Klein,Apparel,Uniforms,FieldOps Polo (M),4,34.36,0.15,116.82,77.01,39.81,Maya Sharma,Credit Card
ORD-2025662,2023-11-12,South,Louisiana,New Orleans,Home Office,Taylor Holloway,Apparel,Uniforms,FieldOps Polo (L),7,35.9,0.15,213.6,149.62,63.98,Priya Patel,Apple Pay
ORD-2025663,2024-01-11,West,Oregon,Portland,Corporate,Skyler Sinclair,Apparel,Footwear,Portside Slip-On,2,72.65,0.15,123.51,69.37,54.14,Priya Patel,Debit Card
ORD-2025664,2023-01-21,East,Pennsylvania,Philadelphia,Small Business,Taylor Nash,Furniture,Storage,Ember Filing Unit,6,178.16,0.05,1015.51,650.31,365.2,Sofia Rossi,Debit Card
ORD-2025665,2023-01-17,Central,Missouri,Kansas City,Consumer,Riley Nash,Technology,Accessories,BraidedCharge USB-C Cable,3,18.26,0,54.78,33.1,21.68,Liam O'Connor,Purchase Order
ORD-2025666,2023-02-20,Central,Missouri,Kansas City,Home Office,Sam Carter,Technology,Computers,Vector 14 Laptop,1,1399.89,0.05,1329.9,809.18,520.72,Sofia Rossi,Credit Card
ORD-2025667,2023-03-04,West,Oregon,Portland,Small Business,Reese Klein,Furniture,Tables,Atlas Standing Desk,4,623.11,0.1,2243.2,1420.96,822.24,Marcus Chen,PayPal
ORD-2025668,2023-01-03,Central,Missouri,Kansas City,Small Business,Skyler Klein,Furniture,Chairs,Loft Lounge Chair,6,592.58,0,3555.48,2473.86,1081.62,Yuki Tanaka,Wire Transfer
ORD-2025669,2023-03-23,West,Oregon,Portland,Small Business,Hayden Bennett,Technology,Computers,Meridian Mini Desktop,3,794.63,0,2383.89,1473.54,910.35,Diego Alvarez,Credit Card
ORD-2025670,2024-03-28,Central,Texas,Austin,Corporate,Drew Delgado,Technology,Computers,Vector 16 Studio,1,2341.43,0,2341.43,1773.28,568.15,Ava Nguyen,Wire Transfer
ORD-2025671,2024-02-03,South,North Carolina,Charlotte,Home Office,Drew Fitzgerald,Apparel,Uniforms,FieldOps Polo (M),5,32.23,0,161.15,122.4,38.75,Sofia Rossi,Purchase Order
ORD-2025672,2024-08-08,East,Pennsylvania,Philadelphia,Home Office,Alex Pemberton,Office Supplies,Paper,HeavyStock Cardstock Pack,1,13.31,0,13.31,9.29,4.02,Priya Patel,Purchase Order
ORD-2025673,2024-06-12,Central,Illinois,Chicago,Corporate,Jordan Jansen,Furniture,Storage,Cirrus 3-Drawer Cabinet,6,239.27,0.15,1220.28,792.88,427.4,Yuki Tanaka,PayPal
ORD-2025674,2023-08-28,East,Massachusetts,Boston,Consumer,Taylor Garrison,Apparel,Uniforms,FieldOps Polo (L),3,34.13,0.1,92.15,58.25,33.9,Maya Sharma,Purchase Order
ORD-2025675,2024-12-12,East,Pennsylvania,Philadelphia,Corporate,Casey Carter,Furniture,Chairs,Halden Ergo Chair,1,354.88,0.1,319.39,233.41,85.98,Yuki Tanaka,Purchase Order
ORD-2025676,2024-11-27,Central,Texas,Dallas,Consumer,Sasha Garrison,Apparel,Footwear,Trailmate Work Boots,3,123.43,0,370.29,239.18,131.11,Noah Kim,Credit Card
ORD-2025677,2023-12-02,West,Oregon,Portland,Corporate,Sam Garrison,Furniture,Tables,Compass Meeting Table,3,956.75,0.1,2583.22,1562.54,1020.68,Noah Kim,Credit Card
